Attrition,BusinessTravel_Travel_Frequently,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,MonthlyIncome,YearsAtCompany,YearsSinceLastPromotion
0,False,False,False,False,True,False,False,False,False,False,True,False,-0.6603,0.3795,1.1529,0.2099,-0.1646,-0.3686
0,True,False,False,False,False,False,False,False,False,True,False,False,-1.5752,0.3795,0.2461,0.8547,-0.8175,-0.3686
0,False,False,False,True,False,False,False,False,False,True,False,False,-0.6603,0.3795,-1.5674,2.1436,1.7941,2.7347
0,False,False,False,False,False,False,False,True,False,False,False,False,-1.5752,0.3795,-0.6606,0.4951,0.3251,1.4934
0,False,False,False,False,False,False,True,False,False,False,False,True,1.1694,0.3795,-1.5674,-0.1967,0.4883,1.183
1,False,False,False,False,False,False,False,True,False,True,False,False,1.1694,1.7849,0.2461,-0.3815,-0.491,-0.3686
0,True,False,False,False,False,False,False,False,True,True,False,False,1.1694,0.3795,1.1529,-0.8715,-0.8175,-0.0583
0,False,False,False,False,False,False,False,False,False,True,False,False,0.2545,0.3795,0.2461,0.7054,-0.9807,-0.6789
0,False,False,False,False,True,False,False,False,False,True,False,False,-0.6603,0.3795,-0.6606,-0.0119,-0.1646,0.5624
0,False,False,False,False,False,True,False,False,False,False,False,True,1.1694,-1.0258,0.2461,2.7611,3.9161,-0.6789
0,False,False,False,False,False,False,True,False,False,True,False,True,-0.6603,1.7849,1.1529,-0.8025,-0.1646,-0.3686
0,False,False,False,False,False,False,False,True,False,True,False,False,-1.5752,0.3795,-0.6606,-0.0491,-0.3278,-0.3686
0,False,False,True,False,False,False,False,False,False,True,False,False,1.1694,-1.0258,-0.6606,-0.9295,-0.9807,-0.6789
0,True,False,False,True,False,False,False,False,False,True,False,False,-1.5752,0.3795,-0.6606,2.4845,4.0793,2.4243
0,False,False,False,False,False,False,False,False,True,True,False,False,-0.6603,0.3795,0.2461,-0.9361,-0.0013,-0.6789
1,True,False,True,False,False,False,False,False,False,True,False,True,-1.5752,0.3795,0.2461,-0.7683,-0.1646,-0.3686
1,True,False,False,False,False,False,False,False,True,True,False,False,-0.6603,-1.0258,-1.5674,-0.9494,-0.9807,-0.6789
0,False,False,False,False,False,False,True,False,False,True,False,True,-0.6603,-1.0258,1.1529,-0.6119,-0.1646,-0.3686
1,False,False,False,False,False,False,False,True,False,False,False,False,-0.6603,0.3795,-1.5674,-0.4821,-0.6542,-0.3686
0,False,False,True,False,False,False,False,False,False,False,True,False,-1.5752,-1.0258,1.1529,-0.5994,-0.6542,-0.6789
0,False,False,False,False,False,False,False,True,False,False,False,False,-1.5752,1.7849,1.1529,-0.2215,-0.0013,0.8727
0,False,False,False,False,False,False,True,False,False,False,False,False,-1.5752,-1.0258,0.2461,-0.9167,-0.3278,-0.6789
0,False,False,False,False,False,False,False,True,False,True,False,True,1.1694,0.3795,0.2461,0.6583,-0.6542,-0.3686
0,False,False,False,False,False,False,True,False,False,False,True,False,1.1694,-1.0258,-0.6606,-0.7789,-0.9807,-0.6789
0,False,False,False,False,False,False,False,False,False,True,False,False,0.2545,0.3795,1.1529,-0.5127,0.4883,-0.0583
0,False,False,False,False,False,True,False,False,False,False,False,True,-0.6603,-1.0258,1.1529,2.1504,-0.9807,-0.6789
0,False,False,False,False,False,False,True,False,False,False,True,False,0.2545,0.3795,-1.5674,-0.825,-1.1439,-0.6789
0,True,False,True,False,False,False,False,False,False,False,False,True,1.1694,0.3795,0.2461,-0.175,0.1619,0.5624
0,False,False,False,True,False,False,False,False,False,True,False,False,1.1694,-1.0258,-1.5674,1.8902,-0.6542,-0.6789
0,False,True,False,False,False,False,False,False,False,False,True,False,-1.5752,-1.0258,0.2461,-0.11,-0.8175,-0.6789
0,False,False,False,False,False,False,False,False,True,False,False,True,0.2545,0.3795,0.2461,-0.8335,0.1619,-0.6789
1,False,False,False,False,False,False,False,False,True,False,False,False,0.2545,0.3795,-1.5674,-0.7353,-0.491,-0.6789
0,False,False,False,False,False,False,False,False,True,False,True,False,0.2545,0.3795,0.2461,-0.6491,-0.6542,-0.3686
0,False,False,False,True,False,False,False,False,False,True,False,True,1.1694,0.3795,1.1529,2.7634,-0.8175,-0.6789
0,False,False,False,False,False,False,True,False,False,True,False,False,-1.5752,0.3795,0.2461,-0.7923,-0.8175,-0.0583
0,False,False,False,False,False,False,False,True,False,False,False,False,0.2545,0.3795,0.2461,0.1277,-0.3278,-0.3686
0,False,False,False,False,False,False,True,False,False,True,False,True,-1.5752,0.3795,1.1529,-0.0384,-0.1646,-0.6789
0,True,False,False,False,False,False,True,False,False,False,False,False,0.2545,0.3795,0.2461,-0.9388,-0.9807,-0.6789
0,False,False,False,False,False,False,False,True,False,False,True,False,1.1694,0.3795,-1.5674,0.3989,1.1412,1.8037
0,False,False,False,False,False,False,True,False,False,True,False,False,-0.6603,0.3795,1.1529,-0.8097,0.4883,1.8037
1,True,False,False,False,False,False,False,True,False,True,False,False,-1.5752,0.3795,-1.5674,-0.4709,-0.9807,-0.6789
0,False,False,True,False,False,False,False,False,False,True,False,True,0.2545,0.3795,1.1529,-0.8165,-0.6542,-0.6789
0,False,False,False,False,True,False,False,False,False,True,False,False,0.2545,0.3795,0.2461,0.6226,0.4883,1.4934
0,False,False,False,False,False,False,False,True,False,True,False,False,-0.6603,0.3795,0.2461,-0.2001,-0.1646,-0.3686
0,False,False,False,False,False,False,True,False,False,False,True,False,-0.6603,-2.4312,1.1529,0.0304,1.6309,2.7347
0,True,False,False,False,False,False,False,False,False,False,False,False,0.2545,0.3795,1.1529,0.2596,0.978,0.5624
0,False,True,False,False,False,False,False,False,False,True,False,False,0.2545,0.3795,-0.6606,0.8968,0.3251,1.4934
0,False,False,False,False,True,False,False,False,False,False,False,True,-0.6603,-1.0258,-0.6606,0.4979,-0.6542,-0.6789
0,False,False,False,False,False,False,True,False,False,False,True,False,-1.5752,-1.0258,1.1529,-0.9469,-0.491,-0.3686
1,False,False,False,False,False,False,True,False,False,False,True,True,1.1694,0.3795,0.2461,-1.1669,-0.9807,-0.3686
1,True,False,False,False,False,False,True,False,False,False,True,True,-1.5752,0.3795,-1.5674,-0.6701,0.4883,2.114
0,False,False,True,False,False,False,False,False,False,True,False,False,0.2545,-1.0258,0.2461,-1.1092,-0.9807,-0.6789
0,False,False,False,False,False,False,True,False,False,True,False,False,-1.5752,1.7849,-1.5674,-0.7825,-0.6542,-0.6789
0,False,False,False,False,False,False,False,True,False,True,False,False,1.1694,1.7849,-0.6606,-0.3509,-0.6542,-0.3686
0,False,False,False,False,False,False,False,True,False,False,True,False,1.1694,-1.0258,1.1529,-0.5257,-0.0013,-0.6789
0,True,False,False,False,False,False,True,False,False,False,False,False,-0.6603,-2.4312,1.1529,-0.8035,0.4883,-0.0583
0,False,False,False,False,False,False,False,True,False,True,False,False,-0.6603,1.7849,-0.6606,0.3435,-0.8175,-0.0583
0,True,False,False,False,False,False,False,True,False,False,False,True,1.1694,1.7849,1.1529,-0.3942,-0.1646,-0.6789
0,False,False,False,False,False,False,True,False,False,False,True,False,1.1694,1.7849,1.1529,-0.3872,-0.9807,-0.6789
0,False,False,True,False,False,False,False,False,False,True,False,True,1.1694,1.7849,0.2461,-0.6971,2.1206,0.2521
0,False,False,False,False,False,False,False,False,False,False,True,False,1.1694,-1.0258,-0.6606,0.4499,0.1619,1.4934
1,False,False,False,False,False,False,False,True,False,False,True,False,-1.5752,0.3795,0.2461,-0.4091,-0.8175,-0.0583
0,False,False,False,False,False,False,False,False,False,False,True,False,1.1694,-1.0258,0.2461,-0.4142,2.1206,2.7347
0,False,False,False,False,False,False,False,True,False,False,True,False,1.1694,0.3795,1.1529,-0.2351,0.4883,-0.6789
1,True,False,False,False,False,False,False,True,False,True,False,True,-0.6603,0.3795,0.2461,0.0622,-0.491,-0.3686
0,False,False,False,False,False,False,False,False,False,False,True,False,-0.6603,1.7849,1.1529,0.2383,0.3251,-0.3686
0,False,False,False,False,True,False,False,False,False,True,False,False,0.2545,0.3795,-1.5674,0.1931,0.3251,-0.6789
0,False,False,False,False,False,True,False,False,False,False,True,False,0.2545,0.3795,1.1529,0.989,-0.0013,1.4934
0,False,False,False,False,False,False,False,True,False,False,True,False,1.1694,0.3795,-1.5674,-0.3277,-0.0013,-0.3686
0,True,False,False,False,False,False,False,True,False,True,False,True,1.1694,-1.0258,-1.5674,0.8437,1.7941,-0.3686
0,False,False,False,False,False,True,False,False,False,True,False,False,0.2545,1.7849,0.2461,1.7653,-0.3278,-0.3686
0,False,False,False,True,False,False,False,False,False,False,False,False,-0.6603,-1.0258,1.1529,2.6844,2.2838,3.045
0,False,False,False,False,False,False,False,True,False,False,True,False,-1.5752,0.3795,-1.5674,-0.2332,-0.8175,-0.0583
0,True,False,False,False,True,False,False,False,False,False,False,False,1.1694,0.3795,-1.5674,0.4864,0.3251,-0.3686
0,False,False,False,True,False,False,False,False,False,True,False,False,1.1694,-1.0258,0.2461,2.6946,2.447,-0.0583
0,False,False,False,False,False,False,False,False,True,True,False,False,1.1694,0.3795,-0.6606,-0.5582,-0.8175,-0.0583
1,False,False,False,False,False,False,True,False,False,False,True,True,-1.5752,-2.4312,-0.6606,-0.9106,-0.0013,0.2521
0,False,False,False,False,False,True,False,False,False,True,False,False,-1.5752,1.7849,-1.5674,1.1067,0.1619,-0.6789
0,False,False,False,False,True,False,False,False,False,False,True,True,0.2545,0.3795,0.2461,0.2885,-0.9807,-0.6789
0,False,False,True,False,False,False,False,False,False,False,True,False,-1.5752,-2.4312,0.2461,-0.5937,-0.3278,-0.3686
0,True,False,False,False,False,False,False,True,False,False,False,True,1.1694,0.3795,0.2461,1.5436,2.447,2.7347
0,False,False,False,False,False,False,False,True,False,False,False,False,0.2545,0.3795,1.1529,-0.2547,0.1619,1.4934
0,False,False,False,False,False,False,False,False,True,False,True,False,0.2545,0.3795,0.2461,-0.8201,-0.9807,-0.6789
1,True,False,False,False,False,False,True,False,False,False,False,True,0.2545,1.7849,0.2461,-0.7952,-0.8175,-0.0583
0,True,False,False,False,False,False,False,True,False,True,False,False,1.1694,-1.0258,1.1529,0.0639,-0.8175,-0.0583
0,False,False,False,False,False,False,False,False,False,False,True,False,-0.6603,0.3795,0.2461,-0.0767,-0.3278,0.5624
0,False,False,True,False,False,False,False,False,False,True,False,False,-0.6603,0.3795,-1.5674,-0.8502,-0.491,-0.6789
0,False,True,False,False,False,False,False,False,False,True,False,False,0.2545,1.7849,-0.6606,-0.0242,0.1619,0.2521
0,False,False,False,False,False,False,False,False,False,True,False,False,0.2545,0.3795,1.1529,0.9771,0.4883,-0.3686
0,False,False,False,False,False,False,True,False,False,False,True,True,1.1694,-1.0258,1.1529,-0.8838,-0.491,-0.0583
0,False,False,False,False,False,False,False,False,False,False,True,False,1.1694,-1.0258,-1.5674,0.0654,-0.0013,-0.6789
0,False,False,False,False,False,False,False,False,True,False,False,False,1.1694,0.3795,-0.6606,-0.8934,-0.8175,-0.0583
0,False,False,True,False,False,False,False,False,False,False,True,False,1.1694,0.3795,1.1529,-0.8609,-0.8175,-0.0583
0,False,False,False,False,False,False,False,False,False,False,False,False,1.1694,0.3795,-1.5674,-0.2995,-0.9807,-0.6789
0,True,False,True,False,False,False,False,False,False,True,False,False,-1.5752,0.3795,1.1529,-0.2536,0.4883,0.5624
0,False,False,False,False,False,False,True,False,False,True,False,True,1.1694,0.3795,0.2461,-0.7319,-0.9807,-0.6789
0,False,False,False,False,True,False,False,False,False,False,False,False,-0.6603,0.3795,-1.5674,-0.2935,-1.1439,-0.6789
0,False,False,False,True,False,False,False,False,False,True,False,False,0.2545,-1.0258,-1.5674,2.1991,4.4057,-0.3686
1,False,False,False,False,False,False,True,False,False,False,True,True,1.1694,0.3795,1.1529,-0.8107,0.4883,1.4934
0,False,False,False,False,False,False,False,True,False,False,True,False,0.2545,0.3795,1.1529,-0.0686,-0.1646,-0.3686
0,False,False,False,False,False,False,False,False,True,False,True,False,-0.6603,-2.4312,0.2461,0.0274,0.1619,0.2521
0,False,False,False,False,False,False,True,False,False,False,True,False,-1.5752,1.7849,0.2461,-0.6368,-0.8175,-0.6789
1,True,False,False,False,False,False,False,True,False,False,True,True,-0.6603,1.7849,0.2461,-0.0225,-0.3278,-0.3686
0,False,False,False,False,False,False,False,True,False,False,True,False,1.1694,0.3795,1.1529,-0.0486,-0.1646,-0.3686
1,False,False,False,True,False,False,False,False,False,True,False,True,1.1694,0.3795,-1.5674,2.8369,-0.3278,-0.3686
0,False,False,False,False,False,False,False,True,False,False,True,False,-1.5752,-1.0258,-1.5674,0.2303,0.4883,-0.6789
0,False,False,False,False,False,False,True,False,False,True,False,False,1.1694,0.3795,1.1529,-0.4768,-0.491,-0.3686
0,True,False,True,False,False,False,False,False,False,False,False,False,-1.5752,-2.4312,1.1529,-0.4543,-0.8175,-0.0583
0,False,False,False,False,False,False,False,False,False,True,False,False,-0.6603,0.3795,0.2461,-0.4605,0.1619,-0.3686
1,False,False,False,False,False,False,False,True,False,False,True,False,1.1694,-1.0258,-1.5674,-0.25,-0.491,-0.3686
0,False,False,False,False,False,False,True,False,False,False,True,False,-0.6603,1.7849,1.1529,-0.6846,-0.491,-0.3686
0,False,False,False,False,True,False,False,False,False,False,False,True,1.1694,0.3795,-1.5674,-0.2162,-0.3278,-0.3686
0,True,False,False,False,False,False,False,True,False,True,False,False,0.2545,0.3795,1.1529,-0.459,-0.491,-0.3686
0,False,False,False,False,False,False,True,False,False,False,False,True,1.1694,0.3795,-1.5674,-0.7903,-0.3278,0.5624
0,True,False,False,False,True,False,False,False,False,False,True,True,-1.5752,1.7849,-1.5674,-0.1111,1.3045,0.5624
0,False,False,False,False,False,False,True,False,False,False,True,False,0.2545,-1.0258,-1.5674,-0.4507,-0.1646,-0.3686
0,False,False,False,False,False,False,False,False,True,True,False,False,-1.5752,0.3795,1.1529,-0.835,-0.6542,-0.6789
0,False,False,True,False,False,False,False,False,False,True,False,False,1.1694,-2.4312,0.2461,-0.5671,-0.8175,-0.6789
0,True,False,False,False,False,False,False,False,False,True,False,False,0.2545,1.7849,-0.6606,-0.4798,0.1619,0.2521
0,False,False,False,False,False,False,False,True,False,True,False,False,0.2545,0.3795,-1.5674,-0.0006,-0.6542,-0.3686
0,True,False,False,True,False,False,False,False,False,False,False,False,-0.6603,0.3795,1.1529,2.5334,2.7735,3.6656
1,False,False,True,False,False,False,False,False,False,True,False,True,0.2545,1.7849,-1.5674,-1.0412,-1.1439,-0.6789
0,False,False,True,False,False,False,False,False,False,False,False,False,0.2545,-1.0258,-0.6606,-0.809,-0.9807,-0.6789
0,False,False,True,False,False,False,False,False,False,True,False,False,1.1694,0.3795,0.2461,-0.7124,-0.3278,-0.3686
0,False,False,False,False,False,True,False,False,False,True,False,False,0.2545,0.3795,0.2461,2.3654,-0.491,-0.6789
1,False,False,True,False,False,False,False,False,False,True,False,True,-0.6603,-1.0258,-1.5674,-0.8887,-0.9807,-0.6789
0,False,False,False,False,False,True,False,False,False,True,False,False,0.2545,0.3795,0.2461,1.102,0.978,0.2521
1,False,False,False,False,False,False,False,True,False,False,True,False,-1.5752,0.3795,-1.5674,-0.2504,-0.6542,-0.6789
0,False,False,False,True,False,False,False,False,False,True,False,True,0.2545,0.3795,1.1529,2.177,3.0999,0.2521
0,False,False,False,False,True,False,False,False,False,True,False,False,0.2545,0.3795,-0.6606,-0.2708,0.3251,-0.6789
0,False,False,False,False,False,False,True,False,False,True,False,False,0.2545,1.7849,0.2461,-0.8078,0.4883,-0.6789
1,False,False,False,False,False,True,False,False,False,False,True,True,1.1694,0.3795,-0.6606,2.7067,3.9161,3.3553
0,False,False,False,False,False,False,True,False,False,False,True,False,1.1694,1.7849,0.2461,-0.849,-0.8175,-0.0583
0,False,False,False,False,True,False,False,False,False,True,False,True,1.1694,-1.0258,1.1529,-0.0937,-0.491,-0.6789
1,False,False,False,False,False,False,True,False,False,False,True,False,0.2545,0.3795,0.2461,-0.4505,-0.8175,-0.0583
0,False,True,False,False,False,False,False,False,False,True,False,False,0.2545,0.3795,-0.6606,-0.9261,-0.3278,-0.6789
0,False,False,False,False,True,False,False,False,False,True,False,False,0.2545,-1.0258,0.2461,-0.0724,1.1412,1.183
0,True,False,True,False,False,False,False,False,False,False,True,False,-1.5752,-1.0258,0.2461,-0.2993,-0.9807,-0.6789
0,False,False,False,False,True,False,False,False,False,False,True,True,0.2545,-1.0258,1.1529,0.0795,-1.1439,-0.6789
0,False,False,False,False,False,False,True,False,False,False,True,False,-0.6603,-1.0258,0.2461,-0.8983,-0.9807,-0.6789
0,False,False,False,False,True,False,False,False,False,True,False,False,-0.6603,0.3795,-0.6606,-0.4395,0.3251,1.4934
0,True,False,False,False,False,False,False,False,False,False,False,False,-1.5752,-1.0258,-1.5674,-0.0457,-0.491,-0.3686
0,True,False,False,False,False,False,True,False,False,False,True,False,0.2545,-1.0258,1.1529,-0.839,-0.3278,-0.3686
1,False,False,False,False,False,False,False,True,False,True,False,False,0.2545,0.3795,1.1529,0.2445,0.3251,1.4934
1,False,False,False,False,False,False,False,True,False,False,True,False,0.2545,0.3795,1.1529,-0.2852,0.3251,1.4934
0,False,False,False,False,False,True,False,False,False,True,False,False,-0.6603,0.3795,-1.5674,2.2634,-0.491,-0.3686
0,False,False,False,False,False,True,False,False,False,False,False,True,0.2545,-1.0258,1.1529,1.3392,0.3251,-0.6789
0,False,False,False,False,True,False,False,False,False,False,True,False,0.2545,0.3795,0.2461,0.7897,0.1619,-0.3686
0,False,False,False,False,False,False,False,True,False,True,False,True,-0.6603,0.3795,-0.6606,-0.3662,0.1619,1.4934
0,False,True,False,False,False,False,False,False,False,True,False,False,0.2545,0.3795,1.1529,-0.5875,-0.6542,-0.6789
1,True,False,False,False,False,False,True,False,False,True,False,True,0.2545,-1.0258,0.2461,-0.8787,0.1619,-0.3686
0,False,False,False,False,False,False,True,False,False,True,False,False,1.1694,0.3795,1.1529,-1.0189,-1.1439,-0.6789
0,False,False,False,True,False,False,False,False,False,True,False,False,-1.5752,0.3795,0.2461,2.0824,2.1206,0.5624
0,False,False,False,False,False,False,False,False,False,False,True,False,1.1694,0.3795,-0.6606,-0.1211,-0.3278,-0.0583
0,False,False,False,False,False,False,True,False,False,False,True,False,-1.5752,1.7849,-1.5674,-0.654,-0.491,-0.6789
0,False,False,False,False,False,False,False,True,False,False,False,False,-1.5752,1.7849,-1.5674,-0.5238,0.3251,-0.6789
0,False,False,False,False,False,False,True,False,False,False,True,False,0.2545,-1.0258,-1.5674,-0.8377,-0.1646,-0.3686
0,False,False,False,False,False,False,False,True,False,True,False,True,-0.6603,0.3795,1.1529,-0.0641,1.7941,0.5624
0,False,False,False,False,False,False,False,True,False,False,False,False,-0.6603,0.3795,1.1529,-0.446,-0.3278,-0.6789
0,True,False,False,False,False,False,True,False,False,False,False,False,-0.6603,-1.0258,1.1529,-0.5824,-0.3278,-0.6789
0,False,False,False,False,False,False,False,True,False,True,False,True,-1.5752,-1.0258,1.1529,0.9412,-0.3278,-0.6789
0,False,False,False,False,False,False,False,True,False,False,False,True,1.1694,0.3795,-1.5674,0.9044,-0.3278,-0.6789
0,False,False,False,False,False,False,True,False,False,True,False,False,0.2545,1.7849,0.2461,-0.2821,-0.3278,-0.3686
0,True,False,False,False,True,False,False,False,False,True,False,False,0.2545,-1.0258,1.1529,1.5555,0.3251,-0.6789
0,False,False,False,False,False,False,False,True,False,False,False,False,1.1694,-1.0258,0.2461,-0.0359,-0.9807,-0.6789
0,False,True,False,False,False,False,False,False,False,False,False,False,-0.6603,-1.0258,1.1529,-0.3328,-0.3278,-0.6789
0,False,False,False,False,True,False,False,False,False,True,False,False,1.1694,-1.0258,1.1529,-0.367,-0.8175,-0.0583
0,False,False,True,False,False,False,False,False,False,True,False,True,-1.5752,1.7849,1.1529,-0.7827,-0.6542,-0.6789
0,True,False,False,False,False,False,True,False,False,False,True,True,-0.6603,0.3795,1.1529,-0.8471,-0.8175,-0.0583
0,False,True,False,False,False,False,False,False,False,True,False,False,-1.5752,-1.0258,-1.5674,-0.8838,-0.3278,-0.6789
0,False,False,False,False,False,False,False,True,False,True,False,True,0.2545,0.3795,-1.5674,-0.4904,-0.3278,-0.6789
0,False,False,False,False,True,False,False,False,False,True,False,True,1.1694,-1.0258,0.2461,0.8883,1.6309,0.8727
1,True,False,False,False,False,False,True,False,False,False,False,True,1.1694,0.3795,-0.6606,-0.9518,0.4883,1.4934
0,False,False,True,False,False,False,False,False,False,False,False,False,1.1694,0.3795,1.1529,-0.8898,-0.6542,-0.6789
0,False,False,False,False,False,False,False,True,False,True,False,False,0.2545,-1.0258,-1.5674,-0.4773,-0.3278,-0.6789
0,False,False,False,False,False,False,True,False,False,True,False,False,0.2545,0.3795,-1.5674,-0.6208,-0.491,-0.6789
0,False,False,True,False,False,False,False,False,False,True,False,False,-1.5752,-1.0258,1.1529,-0.7096,-0.3278,0.2521
0,True,False,False,False,False,False,False,True,False,True,False,False,-0.6603,0.3795,-0.6606,0.0045,0.4883,0.8727
0,False,False,False,False,False,False,False,False,True,True,False,False,-0.6603,-1.0258,-0.6606,-0.7655,-0.8175,-0.3686
0,False,False,True,False,False,False,False,False,False,True,False,True,0.2545,1.7849,1.1529,-0.2702,-0.3278,-0.3686
0,False,False,False,False,False,False,True,False,False,True,False,True,1.1694,0.3795,1.1529,-0.8808,-0.1646,-0.6789
1,False,False,False,False,False,False,False,False,True,False,False,True,-0.6603,-1.0258,0.2461,-0.7865,-0.6542,-0.6789
0,False,False,False,False,False,False,False,True,False,True,False,False,-1.5752,0.3795,1.1529,1.1328,-0.8175,-0.0583
0,False,False,False,False,True,False,False,False,False,True,False,False,1.1694,-1.0258,-0.6606,0.9346,0.978,0.5624
0,True,False,False,False,False,False,False,False,True,True,False,False,0.2545,0.3795,1.1529,-0.7498,-0.3278,-0.6789
0,False,False,False,False,False,True,False,False,False,False,True,False,1.1694,0.3795,1.1529,1.6508,0.8148,0.2521
0,True,False,False,False,False,False,False,False,False,True,False,False,1.1694,0.3795,1.1529,-0.1999,-0.3278,-0.0583
0,False,False,False,False,False,False,False,True,False,True,False,True,0.2545,0.3795,1.1529,-0.4176,-0.0013,1.4934
0,False,False,False,False,False,False,False,True,False,False,True,True,-1.5752,0.3795,-0.6606,0.2419,0.4883,-0.6789
0,False,False,False,True,False,False,False,False,False,False,False,False,-1.5752,0.3795,-1.5674,2.4259,3.9161,3.6656
0,False,True,False,False,False,False,False,False,False,True,False,False,1.1694,-1.0258,1.1529,-0.2759,-0.3278,-0.6789
0,False,True,False,False,False,False,False,False,False,False,False,True,1.1694,0.3795,-0.6606,-0.8976,-0.491,-0.6789
1,False,False,True,False,False,False,False,False,False,False,True,True,-1.5752,0.3795,1.1529,-0.7876,-0.9807,-0.6789
0,False,False,True,False,False,False,False,False,False,False,False,False,-1.5752,-1.0258,1.1529,-0.8435,-0.491,-0.6789
0,False,False,False,False,False,False,True,False,False,True,False,True,-0.6603,0.3795,-1.5674,-0.8377,0.1619,1.4934
0,False,False,False,False,False,False,False,True,False,False,True,False,-1.5752,0.3795,1.1529,-0.3388,-0.491,-0.6789
1,True,False,True,False,False,False,False,False,False,False,False,True,1.1694,-1.0258,1.1529,-0.8757,-0.9807,-0.6789
0,False,False,False,False,True,False,False,False,False,False,False,False,-1.5752,0.3795,-0.6606,-0.3691,-0.9807,-0.6789
1,False,False,False,False,False,False,False,False,True,False,True,False,0.2545,-1.0258,0.2461,-0.9471,-0.8175,-0.6789
1,False,False,False,False,False,False,True,False,False,False,True,False,1.1694,0.3795,1.1529,-0.8093,-0.9807,-0.6789
0,False,False,False,False,False,False,False,False,False,True,False,True,0.2545,0.3795,1.1529,0.0176,1.4677,0.5624
0,False,False,False,False,False,False,False,False,True,False,True,True,1.1694,-1.0258,1.1529,-0.6816,-0.6542,-0.3686
1,False,False,False,False,True,False,False,False,False,True,False,True,-0.6603,0.3795,0.2461,-0.4953,-0.6542,-0.6789
1,False,False,True,False,False,False,False,False,False,False,False,True,-0.6603,-2.4312,1.1529,-0.7912,-0.0013,-0.3686
0,False,False,False,False,False,False,True,False,False,False,False,False,0.2545,0.3795,0.2461,-0.8764,-0.8175,-0.0583
1,False,False,True,False,False,False,False,False,False,True,False,True,1.1694,0.3795,-1.5674,-0.8706,-0.8175,-0.0583
0,False,False,False,False,False,False,True,False,False,False,True,False,-0.6603,0.3795,0.2461,-0.8889,-0.9807,-0.6789
0,False,False,True,False,False,False,False,False,False,False,False,False,-0.6603,0.3795,-0.6606,-0.9548,-0.9807,-0.3686
0,False,False,False,False,False,False,False,True,False,False,True,False,0.2545,-1.0258,0.2461,-0.055,-0.3278,-0.6789
0,False,False,False,False,False,False,True,False,False,False,True,True,0.2545,-1.0258,-1.5674,-0.7867,-0.6542,-0.6789
0,False,False,False,False,False,False,False,False,False,False,False,True,0.2545,-1.0258,-0.6606,0.86,-0.1646,-0.6789
0,False,False,False,False,False,False,False,False,True,True,False,False,-0.6603,-1.0258,0.2461,-0.8866,-0.0013,0.8727
0,False,False,False,False,False,False,False,False,False,True,False,True,1.1694,0.3795,1.1529,-0.5287,0.4883,-0.6789
0,False,False,True,False,False,False,False,False,False,True,False,False,-1.5752,0.3795,-0.6606,0.1912,3.0999,-0.3686
0,False,False,False,False,False,False,True,False,False,True,False,False,1.1694,0.3795,0.2461,-0.9014,-1.1439,-0.6789
0,False,False,False,False,False,False,False,True,False,True,False,False,1.1694,0.3795,0.2461,0.0911,0.3251,-0.6789
0,False,False,False,False,False,False,True,False,False,False,True,False,-0.6603,0.3795,1.1529,-0.3876,-0.1646,-0.6789
0,False,False,False,False,False,True,False,False,False,True,False,False,1.1694,0.3795,-1.5674,1.5036,1.3045,0.8727
0,False,False,True,False,False,False,False,False,False,True,False,False,0.2545,-1.0258,-0.6606,-0.8859,-0.6542,-0.6789
1,False,False,False,False,False,False,False,False,True,True,False,True,0.2545,-1.0258,-0.6606,-0.8687,-0.9807,-0.6789
0,False,False,False,False,False,False,False,True,False,False,False,False,-1.5752,-1.0258,-0.6606,0.6801,-0.9807,-0.6789
0,True,False,False,False,False,False,False,True,False,False,True,False,0.2545,-1.0258,-1.5674,-0.4692,-0.0013,-0.6789
0,False,False,True,False,False,False,False,False,False,False,True,True,1.1694,0.3795,-1.5674,-0.3785,1.7941,-0.0583
0,False,False,True,False,False,False,False,False,False,False,True,False,0.2545,0.3795,0.2461,-0.8462,0.6516,0.2521
1,False,False,False,False,False,False,False,False,True,False,True,True,1.1694,-1.0258,-0.6606,-0.9308,-0.9807,-0.6789
1,False,False,True,False,False,False,False,False,False,False,True,False,-1.5752,0.3795,-1.5674,-0.7498,-0.9807,-0.6789
0,False,False,False,False,False,False,False,False,False,True,False,True,1.1694,0.3795,1.1529,-0.1376,0.3251,1.8037
0,True,False,False,False,False,False,True,False,False,False,False,True,1.1694,0.3795,-0.6606,-0.613,-0.9807,-0.6789
0,False,False,False,False,True,False,False,False,False,True,False,False,0.2545,0.3795,-1.5674,0.0472,0.1619,1.183
1,False,False,False,False,False,False,False,True,False,True,False,True,0.2545,-1.0258,1.1529,0.8118,1.4677,0.2521
0,False,False,False,False,False,False,False,False,False,False,True,False,-0.6603,-1.0258,1.1529,0.0947,-0.3278,-0.3686
1,False,False,False,False,False,False,False,True,False,True,False,False,-1.5752,-1.0258,0.2461,0.8722,1.1412,2.7347
0,False,False,True,False,False,False,False,False,False,True,False,False,0.2545,0.3795,-0.6606,-0.4367,0.3251,-0.6789
